country,date,lineage,denominator,numerator
United Kingdom,2021-12-29,AY.4.9,12502,1
South Korea,2023-07-25,FL.4,239,3
South Korea,2023-07-25,FL.13.2,239,2
South Korea,2023-07-25,FL.15,239,4
South Korea,2023-07-25,FL.21.1,239,1
South Korea,2023-07-24,EG.2,278,2
South Korea,2023-07-25,GJ.1.2,239,1
South Korea,2023-07-26,GJ.1.2,131,5
South Korea,2023-07-28,XBB.1.16,252,13
South Korea,2023-07-28,XBB.1.9.1,252,2
South Korea,2023-07-25,FL.18,239,1
South Korea,2023-07-28,FY.3.3,252,1
South Korea,2023-07-28,FL.13.1,252,1
South Korea,2023-07-26,GY.5,131,1
South Korea,2023-07-26,FL.2.1,131,1
South Korea,2023-07-28,FK.1.1,252,1
United Kingdom,2021-07-20,AY.38,4400,1
South Korea,2023-07-26,EG.1.6,131,1
South Korea,2023-07-26,XBB.2.3.8,131,6
South Korea,2023-07-26,FU.1,131,2
South Korea,2023-07-25,FL.29,239,1
South Korea,2023-07-28,XBL.3.1,252,1
South Korea,2023-07-25,FL.2,239,3
South Korea,2023-07-25,EL.1,239,1
South Korea,2023-07-25,XBB.1.5,239,2
South Korea,2023-07-25,XBB.2.3.6,239,2
South Korea,2023-07-25,GY.5,239,3
South Korea,2023-07-25,FL.19,239,1
South Korea,2023-07-25,FU.1,239,2
South Korea,2023-07-25,XBB.1.16.19,239,1
South Korea,2023-07-28,FL.5.1,252,1
South Korea,2023-07-25,HK.1,239,1
South Korea,2023-07-28,GJ.1.1,252,1
South Korea,2023-07-28,XBB.1.5.1,252,1
South Korea,2023-07-28,EG.4,252,1
South Korea,2023-07-28,FL.4.5,252,1
South Korea,2023-07-26,XBB.2.3,131,3
South Korea,2023-07-29,FL.10.1,90,4
South Korea,2023-07-28,FL.7,252,3
South Korea,2023-07-28,EG.1.2,252,1
South Korea,2023-07-30,XBB.1.16.1,140,3
South Korea,2023-07-28,XBB.1.16.10,252,2
South Korea,2023-07-29,EG.1,90,2
South Korea,2023-07-29,FL.2,90,1
South Korea,2023-07-30,XBB.1.16.9,140,1
South Korea,2023-07-29,FL.18,90,1
South Korea,2023-07-29,FL.2.4,90,1
South Korea,2023-07-28,FL.15,252,5
South Korea,2023-07-28,XBB.1.5.49,252,3
South Korea,2023-07-30,FL.18.1,140,2
South Korea,2023-07-28,XBB.1.5,252,2
South Korea,2023-07-28,HF.1,252,11
South Korea,2023-07-28,EG.1.6,252,3
South Korea,2023-07-28,XBB.1.16.2,252,3
South Korea,2023-07-28,EG.1.4,252,1
South Korea,2023-07-28,FL.18.1,252,2
South Korea,2023-07-28,XBB.1.9.2,252,4
South Korea,2023-07-28,XBB.1.16.9,252,3
South Korea,2023-07-28,XBB.1.16.4,252,1
South Korea,2023-07-28,FY.2,252,2
South Korea,2023-07-28,FL.2.1,252,1
South Korea,2023-07-26,EG.1.4.1,131,1
South Korea,2023-07-26,FL.34,131,2
South Korea,2023-07-26,FL.18,131,1
South Korea,2023-07-26,EG.1,131,3
South Korea,2023-07-26,HF.1,131,2
South Korea,2023-07-26,FL.1.2,131,1
South Korea,2023-07-26,XBB.1.9.2,131,3
South Korea,2023-07-29,EG.6.1,90,1
South Korea,2023-07-29,HF.1,90,2
South Korea,2023-07-26,FL.7,131,1
South Korea,2023-07-28,XBB.2.3.6,252,1
South Korea,2023-07-28,FL.16,252,3
South Korea,2023-07-26,EU.1.1.1,131,1
South Korea,2023-07-28,EG.1.4.1,252,1
South Korea,2023-07-26,HG.1,131,1
South Korea,2023-07-28,GY.6,252,2
South Korea,2023-07-28,XBB.1.16.6,252,1
South Korea,2023-07-28,FU.1,252,2
South Korea,2023-07-26,FL.4.5,131,1
South Korea,2023-07-26,FL.4.8,131,2
South Korea,2023-07-27,DV.6.2,132,1
South Korea,2023-07-28,FL.4.3,252,1
South Korea,2023-07-28,HH.1,252,3
South Korea,2023-07-28,XBB.1.16.13,252,1
South Korea,2023-07-28,FL.19,252,2
South Korea,2023-07-27,FL.1,132,1
South Korea,2023-07-26,XBB.1.16.10,131,1
South Korea,2023-07-27,FY.3.2,132,1
South Korea,2023-07-27,XBB.1.5,132,1
South Korea,2023-07-27,FL.21.1,132,1
South Korea,2023-07-28,EG.1.3,252,1
South Korea,2023-07-26,XBB.2.4,131,1
South Korea,2023-07-27,FL.1.3,132,1
South Korea,2023-07-27,XBB.1.9.2,132,1
South Korea,2023-07-26,FU.2,131,1
South Korea,2023-07-28,GE.1,252,1
South Korea,2023-07-27,FL.7,132,1
South Korea,2023-07-31,EG.5.1,118,9
South Korea,2023-07-27,EG.5.1,132,2
South Korea,2023-07-26,GE.1,131,1
South Korea,2023-07-28,XBB.2.3.2,252,2
South Korea,2023-07-28,XBB.2.3.3,252,1
South Korea,2023-07-28,EG.5.2,252,1
South Korea,2023-07-28,EG.5.1.4,252,1
South Korea,2023-07-30,XBB.2.3.2,140,1
South Korea,2023-07-30,FU.1,140,3
South Korea,2023-07-28,FL.27,252,1
South Korea,2023-07-28,FL.34,252,1
South Korea,2023-07-29,EG.1.6,90,3
South Korea,2023-07-30,FL.4,140,1
South Korea,2023-07-30,XBB.1.9.1,140,3
South Korea,2023-07-29,XBB.1.22.1,90,1
South Korea,2023-07-30,XBB.1.16.18,140,1
South Korea,2023-07-29,XBB.2.3.2,90,2
South Korea,2023-07-30,FL.2.1,140,1
South Korea,2023-07-29,XBB.2.3,90,1
South Korea,2023-07-29,XBB.1.9.2,90,1
South Korea,2023-07-29,FL.7,90,1
South Korea,2023-07-30,XBB.1.9.2,140,1
South Korea,2023-07-29,FY.3.1,90,1
South Korea,2023-07-29,GJ.1.2,90,3
South Korea,2023-07-29,HH.1,90,2
South Korea,2023-07-30,GR.1,140,1
South Korea,2023-07-30,CK.1.1.2,140,1
South Korea,2023-07-28,FL.1,252,1
South Korea,2023-07-30,GK.1.1,140,1
South Korea,2023-07-30,HG.1,140,1
South Korea,2023-07-30,EG.1,140,4
South Korea,2023-07-30,EG.2,140,1
South Korea,2023-07-30,EG.5.1.3,140,1
South Korea,2023-07-30,XBB.1.16.7,140,1
South Korea,2023-07-29,XBB.1.5.57,90,1
South Korea,2023-07-30,XBB.2.3,140,3
South Korea,2023-07-30,FY.2,140,3
South Korea,2023-07-30,XBB.1.16.13,140,2
South Korea,2023-07-28,FL.13.3,252,1
South Korea,2023-07-30,EG.1.4.1,140,1
South Korea,2023-07-28,GJ.1.2.7,252,1
South Korea,2023-07-29,FL.1.2,90,1
South Korea,2023-07-28,XBB.1.5.37,252,1
South Korea,2023-07-30,HH.1,140,2
South Korea,2023-07-29,FL.15,90,1
South Korea,2023-07-28,GM.3,252,1
South Korea,2023-07-30,FL.24,140,1
South Korea,2023-07-30,FL.19,140,1
United Kingdom,2021-07-22,AY.127,4949,1
United Kingdom,2023-08-05,GK.1.1,96,3
United Kingdom,2023-07-29,EU.1.1.3,80,1
United Kingdom,2022-04-10,BA.2.65,2745,1
United Kingdom,2023-08-05,XBB.1.22.1,96,1
United Kingdom,2023-08-06,XBB.2.3.11,104,2
United Kingdom,2023-08-04,FL.20,108,2
United Kingdom,2023-08-03,HK.11,123,2
United Kingdom,2023-08-01,XBB.1.9.2,136,1
United Kingdom,2023-08-01,XBB.1.16.8,136,1
United Kingdom,2023-07-31,XBB.1.5.95,126,1
United Kingdom,2023-08-02,EG.5.1.7,127,1
United Kingdom,2023-08-07,HF.1,178,1
United Kingdom,2023-08-04,EG.6.1,108,2
United Kingdom,2023-07-31,HZ.2,126,1
United Kingdom,2023-08-05,EG.6.1,96,1
United Kingdom,2023-08-03,BA.5.1,123,1
United Kingdom,2023-08-02,XBB.1.5.23,127,1
United Kingdom,2023-08-04,XBB.1.16.11,108,2
United Kingdom,2023-08-01,XBB.1.5.89,136,1
United Kingdom,2023-08-05,HK.11,96,1
United Kingdom,2023-08-03,FL.1.5.2,123,4
United Kingdom,2023-07-28,GE.1.3,93,2
United Kingdom,2023-08-02,HS.1,127,1
United Kingdom,2023-07-31,FZ.1.1,126,1
United Kingdom,2023-07-31,XBB.1.16.14,126,2
United Kingdom,2023-08-03,XBB.1.16.11,123,3
United Kingdom,2023-08-04,XBB.2.3.11,108,2
United Kingdom,2023-07-28,HH.1,93,1
United Kingdom,2023-08-03,XBB.1.16.17,123,1
United Kingdom,2023-08-01,FZ.1.1,136,4
United Kingdom,2023-08-01,XBB.1.16.13,136,1
United Kingdom,2023-07-31,EG.7,126,1
United Kingdom,2023-07-31,XBB.1.5.71,126,1
United Kingdom,2023-08-04,GW.5.1,108,1
United Kingdom,2023-07-30,XBB.1.16.13,91,1
United Kingdom,2023-08-03,HK.9,123,2
United Kingdom,2023-07-28,HY.1,93,1
United Kingdom,2023-08-05,EG.5.1.3,96,3
United Kingdom,2023-08-03,EG.9.1,123,1
United Kingdom,2023-07-30,XBB.1.5,91,1
United Kingdom,2023-08-01,FL.13,136,1
United Kingdom,2023-08-04,GK.1.1,108,1
United Kingdom,2023-08-03,XBB.2.3,123,1
United Kingdom,2023-08-04,GJ.1.2,108,1
United Kingdom,2023-08-03,FL.1.5,123,1
United Kingdom,2023-08-02,XBB.1.16.15,127,2
United Kingdom,2023-07-30,XBB.1.9.1,91,3
United Kingdom,2023-07-30,GK.1,91,1
United Kingdom,2023-07-26,EU.1.1,85,1
United Kingdom,2023-07-25,XBB.1.16.19,89,2
United Kingdom,2023-07-28,EG.7,93,1
United Kingdom,2023-07-31,GK.1,126,1
United Kingdom,2023-07-31,FL.4,126,3
United Kingdom,2023-07-30,FL.4,91,1
United Kingdom,2023-07-30,GD.1,91,1
United Kingdom,2023-08-02,XBB.1.16.21,127,3
United Kingdom,2023-07-31,XBB.1.9.1,126,3
United Kingdom,2023-07-28,EG.6.1,93,1
United Kingdom,2023-07-27,XBB.1.16.19,84,1
United Kingdom,2023-07-28,FY.4.1.2,93,1
United Kingdom,2023-07-30,GJ.1.2,91,1
United Kingdom,2023-07-30,FL.2.3,91,1
United Kingdom,2023-08-01,FL.20,136,1
United Kingdom,2023-07-31,XBB.1.5.49,126,1
United Kingdom,2023-08-01,JM.1,136,1
United Kingdom,2023-07-31,XBB.1.5.72,126,1
United Kingdom,2023-07-27,FW.1.1,84,1
United Kingdom,2023-07-26,FY.1.2,85,1
United Kingdom,2023-07-27,XBB.1.5.98,84,1
United Kingdom,2023-08-03,GS.3,123,2
United Kingdom,2023-07-30,XBB.1.16.1,91,1
United Kingdom,2023-08-02,XBB.1.16.1,127,2
United Kingdom,2023-08-01,HH.1,136,1
United Kingdom,2023-07-31,XBB.1.16.1,126,2
United Kingdom,2023-08-01,XBB.1.5.72,136,1
United Kingdom,2023-08-02,XBB.1.9.2,127,1
United Kingdom,2023-07-26,EG.5.1.7,85,1
United Kingdom,2023-08-04,EK.2.1,108,1
United Kingdom,2023-08-01,GK.2.1,136,1
United Kingdom,2023-07-30,EK.2.1,91,1
United Kingdom,2021-12-13,AY.5.4,9810,1
United Kingdom,2022-01-10,AY.4.9,10277,1
United Kingdom,2023-07-27,XBB.2.3.2,84,1
United Kingdom,2023-08-02,GS.3,127,2
United Kingdom,2023-08-03,FW.1.1,123,1
United Kingdom,2023-08-01,XBB.1.5.10,136,1
United Kingdom,2023-08-01,EK.2.1,136,1
United Kingdom,2023-08-04,FE.1.2,108,3
United Kingdom,2023-08-06,EG.6.1,104,2
United Kingdom,2023-08-05,GY.7,96,1
United Kingdom,2023-08-04,XBB.1.5.7,108,1
United Kingdom,2023-08-04,HK.9,108,1
United Kingdom,2023-07-30,JF.2,91,1
United Kingdom,2023-08-05,GE.1.3,96,1
United Kingdom,2023-07-29,XBB.1.5.71,80,1
United Kingdom,2022-01-22,AY.121,7262,1
United Kingdom,2023-08-02,GY.5,127,1
United Kingdom,2023-07-30,FL.22,91,1
United Kingdom,2023-08-08,EG.5.1.4,185,1
United Kingdom,2023-08-02,XBB.2.3,127,1
United Kingdom,2023-08-02,GK.1,127,1
United Kingdom,2023-07-31,XBB.1.5,126,1
United Kingdom,2023-08-03,XBB.1.16.3,123,1
United Kingdom,2023-08-02,XBB.1.5,127,1
United Kingdom,2023-07-31,XBB.2.3.2,126,1
United Kingdom,2023-07-31,FL.1.5.2,126,1
United Kingdom,2023-07-30,XBB.1.17.1,91,1
United Kingdom,2023-08-02,XBB.1.41.1,127,1
United Kingdom,2023-08-02,JG.1,127,1
United Kingdom,2023-07-31,FE.1.2,126,1
United Kingdom,2023-08-07,GK.1.1,178,2
United Kingdom,2023-07-29,XBB.2.3.11,80,1
United Kingdom,2023-07-27,EG.1,84,1
United Kingdom,2023-08-02,GK.1.1,127,1
United Kingdom,2023-08-03,XBB.1.16.1,123,4
United Kingdom,2023-08-08,GJ.1.1,185,1
United Kingdom,2023-07-27,GJ.1.2,84,1
United Kingdom,2023-08-03,XBB.1.5,123,2
United Kingdom,2023-07-31,XBB.2.3.4,126,1
United Kingdom,2023-08-01,EG.5.1.2,136,1
United Kingdom,2023-07-27,XBB.1.16.15,84,1
United Kingdom,2023-07-28,FW.1.1,93,1
United Kingdom,2023-07-28,HH.2,93,1
United Kingdom,2023-08-06,HH.1,104,1
United Kingdom,2021-06-24,AY.5.2,3713,1
United Kingdom,2021-08-01,AY.47,3548,1
United Kingdom,2020-10-10,B.1.36.35,419,1
United Kingdom,2021-07-23,AY.53,4846,2
South Korea,2023-09-25,XBB.1.16.23,326,2
South Korea,2023-09-25,FU.2.1,326,3
South Korea,2023-09-25,HK.6,326,2
South Korea,2023-09-25,FY.2,326,2
South Korea,2023-09-23,FY.2,56,1
South Korea,2023-09-25,EG.5.1.3,326,2
United Kingdom,2020-11-02,B.1.1.130,2288,1
South Korea,2023-10-03,FL.4.5,123,2
South Korea,2023-10-04,FL.18.1,357,1
South Korea,2023-09-24,XBB.2.3.6,39,1
South Korea,2023-09-25,GJ.1.2,326,1
South Korea,2023-09-25,HV.1,326,1
South Korea,2023-09-25,FL.15,326,1
South Korea,2023-09-25,GN.1,326,3
South Korea,2023-09-25,GL.1,326,1
South Korea,2023-09-25,HK.4,326,2
South Korea,2023-09-26,FL.10.1,91,2
South Korea,2023-09-26,HK.3.2,91,1
South Korea,2023-09-25,GJ.3,326,1
South Korea,2023-09-25,XBB.2.3,326,1
United Kingdom,2021-09-17,AY.4.9,5684,1
South Korea,2023-10-04,EG.5.1.6,357,1
South Korea,2023-10-05,GJ.1.2,54,1
South Korea,2023-09-25,FY.3.1,326,2
South Korea,2023-10-01,HV.1,41,1
South Korea,2023-10-03,XBB.1.16,123,2
South Korea,2023-10-04,XBB.1.42.2,357,1
United Kingdom,2021-06-17,AY.22,2503,1
South Korea,2023-10-03,JJ.1,123,1
South Korea,2023-09-27,JJ.1,63,1
South Korea,2023-10-05,EG.5.1.8,54,1
South Korea,2023-09-26,FU.1,91,1
South Korea,2023-10-05,XBB.1.42.2,54,1
South Korea,2023-09-26,FL.7,91,1
South Korea,2023-09-30,HF.1,50,1
South Korea,2023-10-03,HK.3.2,123,1
South Korea,2023-10-01,XBB.1.16.6,41,2
South Korea,2023-10-03,EG.5.1.4,123,1
South Korea,2023-09-30,FL.10.1,50,1
South Korea,2023-10-04,XBB.1.16.9,357,1
South Korea,2023-10-04,FL.14,357,1
South Korea,2023-10-04,FL.34,357,2
South Korea,2023-10-03,FL.15,123,1
South Korea,2023-10-04,FU.2.1,357,1
South Korea,2023-10-01,HK.2,41,1
South Korea,2023-10-04,FL.24,357,1
South Korea,2023-09-27,DV.7.1.2,63,1
South Korea,2023-10-03,EG.1,123,1
South Korea,2023-10-02,FY.2,163,1
South Korea,2023-10-03,FL.1.5.1,123,2
South Korea,2023-10-02,XCH.1,163,1
South Korea,2023-10-02,XBB.1.16.15,163,1
South Korea,2023-10-04,FY.3.1,357,1
South Korea,2023-10-03,XAY.1.1.1,123,1
South Korea,2023-10-04,FY.6,357,1
South Korea,2023-09-28,XBB.2.3.11,31,1
South Korea,2023-09-27,XBC.1.6.1,63,1
South Korea,2023-10-05,XBB.2.3.8,54,1
South Korea,2023-09-29,EG.1,38,1
South Korea,2023-09-28,HF.1,31,1
