country,date,lineage,n
South Korea,2023-07-30,FL.1.3,2
South Korea,2023-07-30,GY.5,1
South Korea,2023-07-25,XBB.1.16,15
South Korea,2023-07-25,XBB.2.3.8,23
South Korea,2023-07-25,EG.1.4.1,1
South Korea,2023-07-25,GJ.3,1
South Korea,2023-07-27,FV.1,1
South Korea,2023-07-27,EG.1.6,2
South Korea,2023-07-27,XBB.1.16,4
United Kingdom,2021-09-05,AY.4.9,1
South Korea,2023-07-20,GY.5,1
South Korea,2023-07-21,FY.2,1
South Korea,2023-07-21,XBB.1.16.21,2
South Korea,2023-07-23,EG.1.4.1,1
South Korea,2023-07-24,XBB.1.16.10,3
South Korea,2023-07-24,FL.7,2
South Korea,2023-07-26,FY.2,3
South Korea,2023-07-26,XBB.1.16.13,1
South Korea,2023-07-26,EG.1.3,2
South Korea,2023-07-27,GJ.5,1
South Korea,2023-07-26,FL.1.3,1
South Korea,2023-07-26,XBB.1.16,5
South Korea,2023-07-27,HF.1,3
South Korea,2023-08-01,GJ.1.2,3
South Korea,2023-07-27,XBB.1.16.10,1
South Korea,2023-07-27,FY.4.1.2,1
South Korea,2023-07-27,GJ.1.2,1
South Korea,2023-07-29,XBB.2.3.8,3
South Korea,2023-08-01,HG.1,1
South Korea,2023-07-27,XBB.1.5.24,1
South Korea,2023-07-30,XBB.1.5.24,1
South Korea,2023-07-31,XBB.1.16.1,1
South Korea,2023-07-29,XBB.1.16,5
South Korea,2023-07-27,FL.4.5,3
South Korea,2023-07-30,EG.5.1,18
South Korea,2023-07-31,HF.1,4
South Korea,2023-07-27,FL.15,1
South Korea,2023-07-27,XBB.1.5.64,1
South Korea,2023-07-31,FL.10.1,9
South Korea,2023-07-28,FL.23,1
South Korea,2023-08-06,HH.1,3
South Korea,2023-08-06,XBB.1.16.2,1
South Korea,2023-08-06,FL.4.5,1
South Korea,2023-08-06,XBB.1.16,5
South Korea,2023-08-03,EG.1.6,1
South Korea,2023-08-03,HH.1,1
South Korea,2023-07-20,XBB.1.16.9,1
South Korea,2023-08-03,EG.5,1
South Korea,2023-07-19,EG.1,3
South Korea,2023-07-27,XBB.1.16.1,2
South Korea,2023-07-22,FY.2,3
South Korea,2023-07-20,GY.6,1
South Korea,2023-07-22,XBB.1.16,10
South Korea,2023-07-27,HH.1,1
South Korea,2023-07-22,EG.1,5
South Korea,2023-07-27,FY.2,1
South Korea,2023-07-27,GJ.1.2.7,1
South Korea,2023-08-03,XBB.1.16.1,1
South Korea,2023-07-31,XBB.2.3.8,4
South Korea,2023-08-06,XBB.1.5,5
South Korea,2023-07-26,XBB.2.3.2,1
South Korea,2023-07-26,EG.5.1.1,4
South Korea,2023-07-17,EG.5,2
South Korea,2023-07-26,EG.5.2,1
South Korea,2023-07-24,EG.5.1.1,26
South Korea,2023-07-20,HK.3,1
South Korea,2023-07-27,EG.5.1.1,3
South Korea,2023-07-31,EG.5.1.1,7
South Korea,2023-07-26,EG.5.1,14
South Korea,2023-07-25,EG.5,1
South Korea,2023-07-18,HK.3,1
South Korea,2023-07-17,HK.11,1
South Korea,2023-07-13,EG.5.1.1,4
South Korea,2023-07-20,EG.5,1
South Korea,2023-07-23,EG.5,1
United Kingdom,2023-07-24,HK.6,4
United Kingdom,2023-07-24,EG.5.1,2
United Kingdom,2023-07-20,EG.5.1.3,2
United Kingdom,2023-07-28,HK.9,1
United Kingdom,2023-07-28,HK.6,2
United Kingdom,2023-07-30,EG.5.1.6,3
United Kingdom,2023-07-25,EG.5.1.3,1
United Kingdom,2023-08-02,EG.5.1.3,5
United Kingdom,2023-07-27,HK.6,2
United Kingdom,2023-07-22,EG.5.2.3,1
United Kingdom,2021-11-29,AY.25.1.2,1
United Kingdom,2021-10-11,B.1.640.1,1
United Kingdom,2023-07-17,HK.11,1
South Korea,2023-07-12,HK.1,1
South Korea,2023-07-11,EG.5.1.9,1
South Korea,2023-07-11,EG.5.2,1
South Korea,2023-07-07,EG.5.2,1
United Kingdom,2023-07-19,HK.6,1
South Korea,2023-07-23,EG.5.1.1,19
South Korea,2023-07-23,EG.5.1.4,3
South Korea,2023-07-22,EG.5.1.1,7
South Korea,2023-07-13,EG.5.1.4,1
South Korea,2023-07-12,EG.5,1
South Korea,2023-07-19,EG.5,1
South Korea,2023-07-11,EG.5.1.3,1
South Korea,2023-07-06,EG.5.1.1,1
South Korea,2023-07-15,EG.5.1.4,1
South Korea,2023-07-15,EG.5,1
United Kingdom,2023-07-07,EG.5.1.3,1
United Kingdom,2023-07-11,EG.5.1.3,1
United Kingdom,2023-07-03,EG.5.1.4,1
United Kingdom,2023-07-14,EG.5.1.7,1
United Kingdom,2023-07-03,EG.5.1,2
South Korea,2023-07-09,HK.3,1
South Korea,2023-07-08,HK.11,1
South Korea,2023-07-08,HK.3,1
South Korea,2023-07-07,EG.5.2.2,1
South Korea,2023-07-06,EG.5.1.4,1
South Korea,2023-07-04,EG.5.1.4,1
South Korea,2023-07-04,EG.5.2,2
United Kingdom,2023-07-06,EG.5.1.3,1
United Kingdom,2023-07-07,EG.5.1.5,1
South Korea,2023-06-28,HK.1,1
South Korea,2023-06-25,EG.5.1,3
United Kingdom,2023-07-06,HK.11,1
United Kingdom,2023-07-09,EG.5.1.1,4
United Kingdom,2023-07-10,EG.5.1.1,1
United Kingdom,2023-07-01,EG.5.1.1,2
United Kingdom,2023-07-05,HK.6,1
United Kingdom,2023-06-27,EG.5.1,1
United Kingdom,2023-07-02,EG.5.1.1,1
United Kingdom,2023-06-30,EG.5.1.1,1
United Kingdom,2023-06-27,EG.5.1.4,2
United Kingdom,2023-06-25,EG.5.1.4,1
United Kingdom,2023-06-14,EG.5.1.1,1
United Kingdom,2023-06-23,EG.5.1,1
South Korea,2023-06-22,EG.5.2,2
South Korea,2023-06-22,EG.5.1.6,1
South Korea,2023-06-21,EG.5.1.1,1
South Korea,2023-06-20,EG.5.1.1,2
South Korea,2023-06-17,EG.5.2.2,1
United Kingdom,2023-06-24,EG.5.1.1,1
United Kingdom,2023-06-19,EG.5.1.1,3
South Korea,2023-06-12,EG.5.1,1
South Korea,2023-06-12,EG.5.2,3
South Korea,2023-06-16,EG.5.1,7
South Korea,2023-06-22,EG.5.1.4,1
South Korea,2023-06-14,EG.5,1
South Korea,2023-06-16,EG.5,2
South Korea,2023-06-19,EG.5,1
South Korea,2023-06-18,EG.5,1
South Korea,2023-06-09,EG.5,1
South Korea,2023-06-12,EG.5,1
United Kingdom,2023-06-17,EG.5.1.1,1
United Kingdom,2023-06-13,EG.5.2,1
United Kingdom,2023-06-20,EG.5.1.1,1
United Kingdom,2023-06-21,EG.5.1.1,1
United Kingdom,2023-06-18,EG.5.2,1
United Kingdom,2023-06-08,EG.5.1,1
United Kingdom,2023-06-13,EG.5.1.2,1
United Kingdom,2023-06-14,EG.5.1.4,1
South Korea,2023-06-10,EG.5.1.1,1
South Korea,2023-06-09,EG.5.1,1
South Korea,2023-06-08,EG.5.1,4
South Korea,2023-06-08,EG.5.2,1
South Korea,2023-06-08,EG.5.1.1,2
South Korea,2023-06-07,EG.5.2,1
South Korea,2023-06-07,EG.5.1.1,3
South Korea,2023-06-07,EG.5.1,2
South Korea,2023-06-06,EG.5.1.1,2
South Korea,2023-06-06,EG.5.1,3
South Korea,2023-06-05,EG.5.1,1
South Korea,2023-06-04,EG.5.2,2
South Korea,2023-05-30,EG.5.1,5
United Kingdom,2023-06-04,EG.5.2,1
United Kingdom,2021-11-27,AY.43.8,1
South Korea,2023-06-01,EG.5.1,5
South Korea,2023-05-31,EG.5.1,11
South Korea,2023-05-30,EG.5.1.1,1
South Korea,2023-06-02,EG.5.1.1,1
United Kingdom,2023-06-01,EG.5.2,1
South Korea,2023-06-03,EG.5,1
South Korea,2023-06-01,EG.5,2
South Korea,2023-05-24,EG.5.2,2
South Korea,2023-06-05,EG.5,1
South Korea,2023-05-24,EG.5.1,1
South Korea,2023-05-21,EG.5,1
South Korea,2023-05-22,EG.5.1,2
United Kingdom,2023-06-06,EG.5.2,1
United Kingdom,2023-05-31,EG.5.1.1,1
United Kingdom,2023-05-28,EG.5.1,1
South Korea,2023-05-23,EG.5.2,1
South Korea,2023-05-17,EG.5.1,3
South Korea,2023-05-26,EG.5.1,1
United Kingdom,2023-05-30,EG.5.2,2
United Kingdom,2023-05-27,EG.5.1.6,1
United Kingdom,2023-05-23,EG.5.1,1
United Kingdom,2023-05-24,EG.5.2,4
United Kingdom,2023-05-25,EG.5.2,1
South Korea,2023-05-21,EG.5.1,8
South Korea,2023-05-16,EG.5.1.1,1
South Korea,2023-05-14,EG.5.1,1
South Korea,2023-05-21,EG.5.2,3
South Korea,2023-05-20,EG.5.2,2
South Korea,2023-05-20,EG.5.1,2
South Korea,2023-05-19,EG.5.1,1
United Kingdom,2023-05-23,EG.5.1.1,1
South Korea,2023-05-27,EG.5.2,1
South Korea,2023-05-26,EG.5.2,2
South Korea,2023-05-26,EG.5,1
South Korea,2023-05-25,EG.5,1
South Korea,2023-05-14,EG.5.2,2
South Korea,2023-05-13,EG.5.1,3
South Korea,2023-05-11,EG.5.1,2
South Korea,2023-05-10,EG.5.1,7
South Korea,2023-05-08,EG.5.2,1
United Kingdom,2023-05-16,EG.5.2,1
South Korea,2023-05-18,EG.5.2,1
South Korea,2023-05-11,EG.5.2,1
South Korea,2023-05-17,EG.5,1
South Korea,2023-05-09,EG.5.1,1
South Korea,2023-05-07,EG.5.1,2
South Korea,2023-05-06,EG.5.1,1
South Korea,2023-05-04,EG.5.1,2
South Korea,2023-05-02,EG.5.2,2
South Korea,2023-04-27,EG.5.1,2
South Korea,2023-04-26,EG.5.1,2
South Korea,2023-05-06,EG.5.2,1
South Korea,2023-05-01,EG.5.2,1
United Kingdom,2023-05-02,EG.5.1,1
South Korea,2023-04-23,EG.5.1,2
South Korea,2023-04-23,EG.5.2,1
South Korea,2023-04-21,EG.5.1,1
South Korea,2023-04-20,EG.5.1,1
United Kingdom,2023-04-22,EG.5.1,1
South Korea,2023-04-15,EG.5.1,1
South Korea,2023-04-11,EG.5.1,1
United Kingdom,2023-04-12,EG.5.2,1
United Kingdom,2023-04-02,EG.5.2,1
South Korea,2023-03-22,EG.5.2,1
United Kingdom,2021-06-18,P.1.17,1
United Kingdom,2021-10-03,AY.4.2.3,1
United Kingdom,2023-08-02,DV.7.2,3
United Kingdom,2023-08-01,HK.2,1
United Kingdom,2023-08-02,FL.1.5.1,5
United Kingdom,2023-08-02,FW.1.1,1
United Kingdom,2023-08-01,DV.7.1.2,1
United Kingdom,2023-08-01,EG.5.1.4,5
United Kingdom,2023-08-02,XBB.1.5.28,1
United Kingdom,2023-08-03,GE.1,3
United Kingdom,2023-08-01,XBB.1.5.28,1
United Kingdom,2023-08-01,XBB.1.16.19,9
United Kingdom,2023-07-31,DV.7.1.2,1
United Kingdom,2023-08-02,XBB.1.16.6,5
United Kingdom,2023-07-28,EG.5.1.4,1
United Kingdom,2023-08-01,XBB.2.3,3
United Kingdom,2023-08-02,FL.13.2,2
United Kingdom,2023-07-31,EG.2.5,1
United Kingdom,2023-07-30,DV.7.2,1
United Kingdom,2023-08-02,XBB.1.16.2,1
United Kingdom,2023-08-03,XBB.1.16.19,1
United Kingdom,2023-08-04,XBB.2.3.2,1
United Kingdom,2023-07-25,XBB.2.3,2
United Kingdom,2023-08-01,GS.3,1
United Kingdom,2023-07-31,XBB.2.3.12,1
United Kingdom,2023-07-31,DV.7.2,1
United Kingdom,2023-08-02,GE.1,8
United Kingdom,2023-08-01,GW.5.1,1
United Kingdom,2023-07-28,JF.2,1
United Kingdom,2023-07-26,XBB.1.9.1,2
United Kingdom,2023-07-30,GJ.1.2.1,1
United Kingdom,2023-08-01,GW.5,1
United Kingdom,2023-07-31,FD.4,1
United Kingdom,2023-07-25,XBB.1.9.1,2
United Kingdom,2023-08-02,EG.5.1,3
United Kingdom,2023-07-27,EG.7,1
United Kingdom,2023-07-31,XBB.1.16.15,3
United Kingdom,2023-07-31,XBB.1.5.28,1
United Kingdom,2023-10-17,JN.1,2
South Korea,2023-10-05,HK.3,21
South Korea,2023-09-18,GJ.1.2.1,1
South Korea,2023-09-18,XBC.1.6.1,1
South Korea,2023-10-03,HK.3,43
South Korea,2023-09-11,GB.1,1
South Korea,2023-10-03,FE.1.1,1
South Korea,2023-10-05,EG.5.1.1,12
South Korea,2023-09-30,FL.1.5.1,1
South Korea,2023-09-09,GJ.1.2,1
South Korea,2023-10-01,HK.3,12
South Korea,2023-09-08,XBB.1.16,2
South Korea,2023-09-13,XBC.1.6.1,1
South Korea,2023-09-21,EG.5.1.4,2
South Korea,2023-09-25,XBB.1.16,4
South Korea,2023-09-29,GL.1,1
South Korea,2023-09-29,HF.1,3
South Korea,2023-10-02,EG.5.1.1,44
South Korea,2023-10-06,EG.5.1.1,9
South Korea,2023-10-03,EG.5.1.1,32
South Korea,2023-10-05,HW.1.1,1
South Korea,2023-10-03,EG.5.1,17
South Korea,2023-10-04,EG.5.1.1,66
South Korea,2023-10-05,EG.5.1,5
South Korea,2023-10-04,GJ.1.2,3
South Korea,2023-10-05,FL.4.5,1
South Korea,2023-10-04,HV.1,3
South Korea,2023-10-16,EG.5.1,19
South Korea,2023-10-01,FL.2.3,1
South Korea,2023-10-16,HK.3,143
South Korea,2023-10-16,XBB.1.16,4
South Korea,2023-10-05,EG.5.1.4,1
South Korea,2023-10-01,EG.5.1.1,8
South Korea,2023-10-05,FU.2.1,2
South Korea,2023-09-26,XBB.1.16.17,1
South Korea,2023-09-18,EG.1.5,1
South Korea,2023-09-10,XBB.1.16.9,1
South Korea,2023-09-14,XBB.1.16.6,1
South Korea,2023-09-07,FL.15,1
South Korea,2023-09-27,FL.10.1,4
South Korea,2023-10-04,EG.5.1,42
South Korea,2023-09-18,FU.1,1
South Korea,2023-09-26,FY.2,1
South Korea,2023-09-26,FU.2.1,1
South Korea,2023-09-30,EG.5.1.1,7
South Korea,2023-10-04,HK.3,156
South Korea,2023-10-12,EG.5.1.1,27
South Korea,2023-10-10,EG.5.1,33
South Korea,2023-10-01,XBB.1.22.1,1
South Korea,2023-09-29,EG.5.1,6
South Korea,2023-10-04,FY.2,4
South Korea,2023-09-29,XBB.2.3.8,1
South Korea,2023-10-06,EG.1,1
South Korea,2023-10-15,EG.5.1.3,1
South Korea,2023-10-03,HF.1,5
South Korea,2023-10-16,HH.1,1
South Korea,2023-09-22,XBB.1.5.72,1
South Korea,2023-09-29,XBB.1.16,1
South Korea,2023-09-30,XBB.1.16.9,1
South Korea,2023-10-01,XBB.2.3,1
South Korea,2023-09-30,HK.3,16
South Korea,2023-09-30,XBB.2.3.8,2
South Korea,2023-09-26,GJ.1.2,2
South Korea,2023-10-01,XBB.1.16.15,1
South Korea,2023-09-28,HK.3,9
South Korea,2023-10-16,GY.5,1
South Korea,2023-10-16,XBB.2.3.8,2
South Korea,2023-10-06,HF.1,1
South Korea,2023-10-10,EG.5.1.1,47
South Korea,2023-10-09,EG.5.1.1,18
South Korea,2023-10-13,EG.5.1,10
South Korea,2023-10-10,FK.1.1,1
South Korea,2023-10-02,HF.1,6
United Kingdom,2021-11-29,AY.61,1
United Kingdom,2021-10-18,AY.87,1
United Kingdom,2020-07-23,B.1.1.262,1
United Kingdom,2023-08-02,FL.4,3
United Kingdom,2023-08-02,EG.5.1.4,3
United Kingdom,2023-07-07,XBB.1.16.21,1
United Kingdom,2023-08-04,XBB.1.16.21,3
United Kingdom,2023-07-28,XBB.1.16.21,1
United Kingdom,2023-08-01,XBB.1.16.15,6
United Kingdom,2023-07-31,FL.3.2,1
United Kingdom,2023-07-31,GW.5.1.1,1
United Kingdom,2023-08-01,EG.5.1.3,4
United Kingdom,2023-07-31,XBB.1.16.11,1
United Kingdom,2023-08-01,XBB.1.16.2,2
United Kingdom,2023-07-29,FL.3.2,1
United Kingdom,2023-08-01,XBB.1.5,2
United Kingdom,2023-07-30,HW.1.1,1
United Kingdom,2023-08-01,EG.5.1.6,2
United Kingdom,2023-07-18,XBB.1.16.1,1
United Kingdom,2023-08-01,FL.13.2,1
United Kingdom,2023-07-25,FL.3.2,1
United Kingdom,2023-08-02,FL.2.2.1,1
United Kingdom,2023-08-01,GE.1,3
United Kingdom,2023-07-31,FT.3.1.1,1
United Kingdom,2023-07-31,GS.4.1,1
United Kingdom,2023-07-30,EG.7,1
United Kingdom,2023-07-29,GK.1,1
United Kingdom,2023-07-31,XBB.1.16.21,1
United Kingdom,2023-07-29,XBB.1.16.18,1
United Kingdom,2023-07-28,XBB.1.9.1,1
United Kingdom,2023-08-03,FL.1.5.1,3
United Kingdom,2023-08-03,FU.2.1,1
United Kingdom,2023-08-01,FL.18,1
United Kingdom,2023-08-01,FL.4,1
United Kingdom,2023-08-01,FL.16,1
United Kingdom,2023-08-03,EG.5.2.3,2
United Kingdom,2023-08-05,XBB.1.16.21,2
United Kingdom,2023-07-27,XBB.1.5.71,1
United Kingdom,2023-07-31,GW.1,1
United Kingdom,2021-04-18,AY.4,2
United Kingdom,2021-04-16,P.1,3
United Kingdom,2021-08-01,AY.1,2
United Kingdom,2021-08-10,AY.127,3
United Kingdom,2021-12-19,AY.43.8,3
United Kingdom,2022-07-13,BA.5.6.2,1
United Kingdom,2021-06-27,AY.45,1
United Kingdom,2021-06-28,AY.125,1
United Kingdom,2022-07-12,BA.5.3,2
United Kingdom,2021-06-29,AY.36,1
United Kingdom,2021-07-04,P.1.17,1
United Kingdom,2021-07-04,AY.34,1
United Kingdom,2021-07-04,AY.53,1
United Kingdom,2021-07-04,B.1.617.1,1
United Kingdom,2021-04-22,B.1.637,1
United Kingdom,2021-07-09,B.1.621,1
United Kingdom,2021-07-13,B.1.621,1
United Kingdom,2020-11-30,B.1.1.130,1
United Kingdom,2021-08-01,AY.98.1,2
United Kingdom,2021-01-28,B.1.362,1
United Kingdom,2021-04-16,Q.1,2
United Kingdom,2021-07-12,AY.125,1
United Kingdom,2021-04-14,AY.122,4
United Kingdom,2021-12-20,AY.39.1,1
United Kingdom,2020-10-21,B.1.177.63,1
United Kingdom,2021-07-07,AY.42,1
United Kingdom,2021-07-16,AY.124,1
United Kingdom,2021-07-19,AY.45,1
United Kingdom,2021-07-14,AY.36,1
United Kingdom,2021-07-16,AY.23,1
United Kingdom,2021-07-16,AY.94,1
South Korea,2023-07-10,XBB.1.16.12,1
South Korea,2023-07-11,XBB,1
South Korea,2023-07-16,XBB.2.3.7,1
South Korea,2023-07-14,XBB.1.5.73,1
South Korea,2023-07-17,GY.5,2
South Korea,2023-07-14,GJ.1.2.7,1
South Korea,2023-07-14,XBB.1.16.3,1
South Korea,2023-07-17,EG.5.1,27
South Korea,2023-07-17,FY.2,1
South Korea,2023-07-17,EG.6.1.1,1
South Korea,2023-07-16,XBB.1.5.24,1
South Korea,2023-07-16,HK.3,1
South Korea,2023-07-16,HH.1.1,3
South Korea,2023-07-16,FL.1.2,1
South Korea,2023-07-16,XBB.1.16.3,1
South Korea,2023-07-17,FY.3.1,1
South Korea,2023-07-17,FL.13.3,1
South Korea,2023-07-17,FE.1.1,2
South Korea,2023-07-17,XBB.1.9.2,2
South Korea,2023-07-17,XBB.1.22.1,3
South Korea,2023-07-17,EG.1.6,11
South Korea,2023-07-17,FL.14,2
South Korea,2023-07-17,XBB.1.9.1,3
South Korea,2023-07-17,FL.15,2
South Korea,2023-07-17,HF.1,6
South Korea,2023-07-17,HH.1,2
South Korea,2023-07-17,FU.1,4
South Korea,2023-07-17,XBB.1.5.37,1
South Korea,2023-07-17,FL.4.5,3
South Korea,2023-07-17,FL.4.8,2
South Korea,2023-07-17,GF.1,1
South Korea,2023-07-17,XBB.1.16.22,2
South Korea,2023-07-17,FL.16,1
South Korea,2023-07-17,FU.2.1,1
South Korea,2023-07-17,XBB.1.22.2,1
South Korea,2023-07-17,FL.13.2,1
South Korea,2023-07-17,EG.1,10
South Korea,2023-07-17,XBB.1.5.24,2
South Korea,2023-07-17,FK.1.1,1
South Korea,2023-07-17,XBB.1.5.4,2
South Korea,2023-07-17,FY.1.3,1
South Korea,2023-07-17,DV.7.1,1
South Korea,2023-07-17,XBB.2.3,3
South Korea,2023-07-17,FL.3,1
South Korea,2023-07-17,EG.6.1,1
South Korea,2023-07-17,FL.2,2
South Korea,2023-07-17,EG.1.4,1
South Korea,2023-07-17,GE.1,2
South Korea,2023-07-17,EG.5.1.3,1
South Korea,2023-07-17,GY.2.1,3
South Korea,2023-07-17,XBB.1.16.1,5
South Korea,2023-07-17,XBB.1.16.12,1
South Korea,2023-07-17,HT.2,1
South Korea,2023-07-17,EG.2,1
South Korea,2023-07-17,FE.1.1.3,1
South Korea,2023-07-17,GJ.1.2,2
South Korea,2023-07-17,XBB.1.5,3
South Korea,2023-07-17,EG.1.2,1
South Korea,2023-07-17,XBB.1.16.10,2
South Korea,2023-07-17,EG.1.4.1,1
South Korea,2023-07-17,FL.2.3,2
South Korea,2023-07-17,FL.1.3,2
South Korea,2023-07-18,FE.1.2,1
South Korea,2023-07-17,FL.21.1,2
South Korea,2023-07-18,EG.5.1,19
South Korea,2023-07-18,XBB.2.3.8,19
South Korea,2023-07-18,EG.1.6,8
South Korea,2023-07-18,XBB.2.3,6
South Korea,2023-07-18,FL.15,3
South Korea,2023-07-18,HH.1,4
South Korea,2023-07-18,FL.25,1
South Korea,2023-07-18,XBB.1.16.10,2
South Korea,2023-07-20,XBB.1.9.2,1
South Korea,2023-07-18,XBB.2.3.11,4
South Korea,2023-07-18,XBB.2.3.2,3
South Korea,2023-07-18,FL.13.1,1
South Korea,2023-07-17,FL.18.1,1
South Korea,2023-07-17,EG.5.2,1
South Korea,2023-07-17,XBB.1.5.49,1
South Korea,2023-07-17,FL.24,1
South Korea,2023-07-17,XBB.1.16.9,1
South Korea,2023-07-17,FL.18,1
South Korea,2023-07-17,FL.7,1
South Korea,2023-07-17,GZ.1,1
South Korea,2023-07-17,XBB.1.16.8,1
South Korea,2023-07-17,EG.4,1
South Korea,2023-07-18,FL.4.8,1
South Korea,2023-07-17,GS.1,1
United Kingdom,2021-07-26,AY.4.2.1,2
South Korea,2023-07-18,FY.3.1,2
South Korea,2023-07-18,XBB.1.5,4
South Korea,2023-07-19,XBB.2.3.2,1
South Korea,2023-07-18,XBB.1.16.21,1
South Korea,2023-07-18,HK.11,1
South Korea,2023-07-18,FL.2.1,1
South Korea,2023-07-18,EG.1.4.1,2
South Korea,2023-07-18,FL.4.5,1
South Korea,2023-07-18,FL.1.3,1
South Korea,2023-07-18,EG.1.4,1
South Korea,2023-07-18,FL.2.3,1
South Korea,2023-07-18,GR.1,2
South Korea,2023-07-18,FL.13.2,1
South Korea,2023-07-18,FL.4,1
South Korea,2023-07-18,XBB.1.16.7,1
South Korea,2023-07-18,FL.2,2
South Korea,2023-07-17,FL.2.1,1
South Korea,2023-07-17,FL.4,1
South Korea,2023-07-18,EG.4,1
South Korea,2023-07-18,XBB.1.16.9,2
South Korea,2023-07-18,FL.17.1,1
South Korea,2023-07-18,XBB.1.16.2,1
South Korea,2023-07-18,FU.1,4
South Korea,2023-07-18,FL.21.1,1
South Korea,2023-07-18,XBB.1.5.4,1
South Korea,2023-07-18,FL.4.6,1
South Korea,2023-07-18,XBB.1.5.24,1
South Korea,2023-07-18,CJ.1.3.1,1
South Korea,2023-07-18,EG.1.3,1
South Korea,2023-07-18,XBB.1.16.1,1
South Korea,2023-07-18,GE.1,1
South Korea,2023-07-18,GJ.5,1
South Korea,2023-07-18,XBB.1.16.18,1
South Korea,2023-07-18,HZ.2,1
South Korea,2023-07-18,GJ.1.2,1
United Kingdom,2021-04-15,P.1.17,5
South Korea,2023-07-19,EG.1.4,1
South Korea,2023-07-22,GR.1,3
South Korea,2023-07-19,XBB.1.16.18,1
South Korea,2021-06-10,B.1.617.2,1
South Korea,2023-07-18,XBB.1.16.13,1
South Korea,2023-07-18,FK.1.3.2,2
South Korea,2023-07-18,FL.4.3,1
South Korea,2023-07-18,FL.8,1
South Korea,2023-07-19,FL.1.4,1
South Korea,2023-07-18,FY.4.1.2,1
South Korea,2023-07-19,XBB.1.9.1,1
South Korea,2023-07-19,EG.11,1
South Korea,2023-07-23,HF.1,11
South Korea,2023-07-19,XBB.1.16.2,2
South Korea,2023-07-18,XBB.1.22.2,1
South Korea,2023-07-22,XBB.1.9.1,5
South Korea,2023-07-19,HH.1,1
South Korea,2023-07-19,FL.2.3,1
South Korea,2023-07-19,FL.4.5,1
South Korea,2023-07-19,FL.1,1
South Korea,2023-07-20,XBB.1.5.37,1
South Korea,2023-07-20,XBB.1.16.3,4
South Korea,2023-07-19,GR.1,1
South Korea,2023-07-21,FL.1,1
South Korea,2023-07-19,XBB.2.3.11,1
South Korea,2023-07-21,GY.5,1
South Korea,2023-07-21,XBB.1.9.2,1
South Korea,2023-07-21,HF.1,2
South Korea,2023-07-19,XBB.1.22.2,1
South Korea,2023-07-19,EG.5.1,2
South Korea,2023-07-19,FL.17.1,1
South Korea,2023-07-19,FL.24,1
South Korea,2023-07-19,FU.1,1
South Korea,2023-07-19,XBB.1.9.2,1
South Korea,2023-07-19,FL.21.1,1
South Korea,2023-07-19,EG.5.2,2
South Korea,2023-07-19,XBB.1.5,3
South Korea,2023-07-22,EG.5.1,11
South Korea,2023-07-22,XBB.2.3,3
South Korea,2023-07-22,FL.19,1
South Korea,2023-07-22,GY.5,2
South Korea,2023-07-22,XBB.1.16.1,2
South Korea,2023-07-22,XBB.2.3.2,2
South Korea,2023-07-22,FL.2.3,1
South Korea,2023-07-22,EG.2.3,2
South Korea,2023-07-22,FL.2,2
South Korea,2023-07-22,EG.1.6,4
South Korea,2023-07-22,HF.1,6
South Korea,2023-07-20,FL.4,1
South Korea,2023-07-22,XBB.1.16.13,1
South Korea,2023-07-22,GJ.1.2,4
South Korea,2023-07-22,XBB.1.9.2,2
South Korea,2023-07-22,EL.1,1
South Korea,2023-07-20,XBB.1.16,1
South Korea,2023-07-22,FU.1,2
South Korea,2023-07-21,FL.4,1
South Korea,2023-07-19,XBL.3,1
South Korea,2023-07-20,FL.13.3,1
South Korea,2023-07-21,FE.1.1,1
South Korea,2023-07-21,XBB.1.16.7,1
South Korea,2023-07-21,GJ.1.2,1
South Korea,2023-07-21,EG.5.1,2
South Korea,2023-07-22,XBL.3,2
South Korea,2023-07-21,XBB.1.16.1,1
South Korea,2023-07-22,FY.3.2,1
South Korea,2023-07-21,FL.34,1
South Korea,2023-07-22,EG.1.4.1,2
South Korea,2023-07-22,FL.4,1
South Korea,2023-07-22,XBB.1.16.18,1
South Korea,2023-07-23,GY.5,1
South Korea,2023-07-23,GY.1,1
South Korea,2023-07-23,FL.15,1
South Korea,2023-07-22,FL.14,1
South Korea,2023-07-23,XBB.2.3.8,19
South Korea,2023-07-22,EG.5.2,1
South Korea,2023-07-22,FL.21.1,1
South Korea,2023-07-22,FL.17.1,1
South Korea,2023-07-22,FU.2,1
South Korea,2023-07-22,FL.1.3,1
South Korea,2023-07-22,FU.2.1,1
South Korea,2023-07-22,XBB.1.5.37,1
South Korea,2023-07-22,GY.2.1,1
South Korea,2023-07-22,XBB.2.3.11,1
South Korea,2023-07-22,XBB.1.5,1
South Korea,2023-07-23,EG.1.6,11
South Korea,2023-07-23,HH.1,3
South Korea,2023-07-23,GJ.1.2,7
South Korea,2023-07-23,HK.3,1
South Korea,2023-07-23,XBB.1.16.2,2
South Korea,2023-07-23,FL.5,2
South Korea,2023-07-23,FK.1,4
South Korea,2023-07-23,EU.1.1.1,1
South Korea,2023-07-23,DV.6.2,1
South Korea,2023-07-23,EG.2.3,1
United Kingdom,2021-08-06,A.2,1
South Korea,2023-07-23,FL.4,1
South Korea,2023-07-23,FL.19,2
South Korea,2023-07-23,FL.2,3
South Korea,2023-07-23,FU.1,4
