Entity,Code,Day,Weekly new hospital admissions per million
Northern Ireland,,2021-10-30,83.333
Northern Ireland,,2021-10-31,86.498
Northern Ireland,,2021-11-01,81.751
Northern Ireland,,2021-11-02,85.97
Northern Ireland,,2021-11-03,81.224
Northern Ireland,,2021-11-04,76.477
Northern Ireland,,2021-11-05,78.586
Northern Ireland,,2021-11-06,79.641
Northern Ireland,,2021-11-07,77.532
Northern Ireland,,2021-11-08,78.586
Northern Ireland,,2021-11-09,76.477
Northern Ireland,,2021-11-10,79.114
Northern Ireland,,2021-11-11,78.059
Northern Ireland,,2021-11-12,76.477
Northern Ireland,,2021-11-13,80.169
Northern Ireland,,2021-11-14,81.224
Northern Ireland,,2021-11-15,81.751
Northern Ireland,,2021-11-16,76.477
Northern Ireland,,2021-11-17,75.422
Northern Ireland,,2021-11-18,78.586
Northern Ireland,,2021-11-19,82.278
Northern Ireland,,2021-11-20,79.114
Northern Ireland,,2021-11-21,76.477
Northern Ireland,,2021-11-22,76.477
Northern Ireland,,2021-11-23,79.114
Northern Ireland,,2021-11-24,77.004
Northern Ireland,,2021-11-25,73.84
Northern Ireland,,2021-11-26,69.62
Northern Ireland,,2021-11-27,65.401
Northern Ireland,,2021-11-28,68.565
Northern Ireland,,2021-11-29,66.456
Northern Ireland,,2021-11-30,71.73
Northern Ireland,,2021-12-01,68.565
Northern Ireland,,2021-12-02,71.73
Northern Ireland,,2021-12-03,74.895
Northern Ireland,,2021-12-04,78.586
Northern Ireland,,2021-12-05,78.059
Northern Ireland,,2021-12-06,81.751
Northern Ireland,,2021-12-07,75.949
Northern Ireland,,2021-12-08,82.278
Northern Ireland,,2021-12-09,79.114
Northern Ireland,,2021-12-10,76.477
Northern Ireland,,2021-12-11,77.004
Northern Ireland,,2021-12-12,77.532
Northern Ireland,,2021-12-13,73.312
Northern Ireland,,2021-12-14,72.257
Northern Ireland,,2021-12-15,68.038
Northern Ireland,,2021-12-16,68.565
Northern Ireland,,2021-12-17,66.983
Northern Ireland,,2021-12-18,64.346
Northern Ireland,,2021-12-19,59.599
Northern Ireland,,2021-12-20,56.962
Northern Ireland,,2021-12-21,55.38
Northern Ireland,,2021-12-22,56.962
Northern Ireland,,2021-12-23,56.962
Northern Ireland,,2021-12-24,60.654
Northern Ireland,,2021-12-25,61.709
Northern Ireland,,2021-12-26,65.401
Northern Ireland,,2021-12-27,74.367
Northern Ireland,,2021-12-28,77.532
Northern Ireland,,2021-12-29,88.608
Northern Ireland,,2021-12-30,95.992
Northern Ireland,,2021-12-31,104.43
Northern Ireland,,2022-01-01,111.287
Northern Ireland,,2022-01-02,112.342
Northern Ireland,,2022-01-03,113.924
Northern Ireland,,2022-01-04,123.418
Northern Ireland,,2022-01-05,118.143
Northern Ireland,,2022-01-06,123.418
Northern Ireland,,2022-01-07,117.089
Northern Ireland,,2022-01-08,116.561
Northern Ireland,,2022-01-09,120.781
Northern Ireland,,2022-01-10,127.11
Northern Ireland,,2022-01-11,123.945
Northern Ireland,,2022-01-12,120.781
Northern Ireland,,2022-01-13,116.034
Northern Ireland,,2022-01-14,114.451
Northern Ireland,,2022-01-15,111.814
Northern Ireland,,2022-01-16,106.54
Northern Ireland,,2022-01-17,95.464
Northern Ireland,,2022-01-18,93.882
Northern Ireland,,2022-01-19,89.135
Northern Ireland,,2022-01-20,83.861
Northern Ireland,,2022-01-21,87.553
Northern Ireland,,2022-01-22,82.806
Northern Ireland,,2022-01-23,85.97
Northern Ireland,,2022-01-24,84.388
Northern Ireland,,2022-01-25,80.169
Northern Ireland,,2022-01-26,87.025
Northern Ireland,,2022-01-27,85.443
Northern Ireland,,2022-01-28,75.949
Northern Ireland,,2022-01-29,75.422
